epoch,acc,loss,val_acc,val_loss
0,0.3822852671146393,1.4580293893814087,0.23678161203861237,1.6398900747299194
1,0.42906442284584045,1.1963531970977783,0.565517246723175,1.1182316541671753
2,0.5490797758102417,1.1144825220108032,0.5862069129943848,1.1016069650650024
3,0.5529140830039978,0.9268196821212769,0.7586206793785095,0.8458590507507324
4,0.6039110422134399,0.8788532614707947,0.7137930989265442,0.9266462922096252
5,0.6246165633201599,0.8556705117225647,0.5873563289642334,1.0664812326431274
6,0.620782196521759,0.7085319757461548,0.5988505482673645,0.9457131028175354
7,0.6951687335968018,0.6602758765220642,0.5931034684181213,0.9556769728660583
8,0.6886503100395203,0.6374477744102478,0.748275876045227,0.6340177655220032
9,0.6974693536758423,0.6339157819747925,0.4689655303955078,1.5423624515533447
10,0.696319043636322,0.5763198733329773,0.6218391060829163,0.8930608034133911
11,0.7733895778656006,0.4737119674682617,0.4172413647174835,1.6106102466583252
12,0.754601240158081,0.46731215715408325,0.7137930989265442,0.7069872617721558
13,0.7691717743873596,0.44402995705604553,0.7632184028625488,0.573981523513794
14,0.8140337467193604,0.35881009697914124,0.8149425387382507,0.49223756790161133
15,0.8109662532806396,0.37646639347076416,0.8034482598304749,0.48405736684799194
16,0.8063650131225586,0.3549421429634094,0.7724137902259827,0.561640739440918
17,0.8109662532806396,0.3632543087005615,0.40344828367233276,2.0074477195739746
18,0.8151840567588806,0.3342156410217285,0.8103448152542114,0.47049251198768616
19,0.8259202241897583,0.3163841664791107,0.7011494040489197,0.8135642409324646
20,0.8565950989723206,0.2612992227077484,0.7735632061958313,0.5713552236557007
21,0.8665643930435181,0.2499222755432129,0.7804597616195679,0.5293017029762268
22,0.8600460290908813,0.2520550489425659,0.8298850655555725,0.48887988924980164
23,0.862730085849762,0.24205255508422852,0.8275862336158752,0.488783061504364
24,0.8726993799209595,0.2332405298948288,0.5678160786628723,1.223339557647705
25,0.8880367875099182,0.20432141423225403,0.8574712872505188,0.36707618832588196
26,0.8680981397628784,0.26019716262817383,0.8528735637664795,0.39466267824172974
27,0.8784509301185608,0.22714099287986755,0.8022988438606262,0.505107581615448
28,0.8849693536758423,0.1888411045074463,0.8264367580413818,0.48848816752433777
29,0.8834356069564819,0.21258972585201263,0.8103448152542114,0.5696074962615967
30,0.8784509301185608,0.21117155253887177,0.777011513710022,0.6090842485427856
31,0.9179447889328003,0.1478230357170105,0.7689655423164368,0.6801872849464417
32,0.8980061411857605,0.1963266283273697,0.8022988438606262,0.5488149523735046
33,0.9125766754150391,0.14560051262378693,0.8264367580413818,0.48933669924736023
34,0.9348159432411194,0.12818221747875214,0.8586207032203674,0.38955336809158325
35,0.8615797758102417,0.2955546975135803,0.665517270565033,1.0429497957229614
36,0.842024564743042,0.32281559705734253,0.7666666507720947,0.6409979462623596
37,0.8757668733596802,0.22995945811271667,0.8126437067985535,0.5267478227615356
38,0.9095091819763184,0.14876067638397217,0.8678160905838013,0.3900201916694641
39,0.9141104221343994,0.14770632982254028,0.8701149225234985,0.3706486225128174
40,0.925613522529602,0.12131276726722717,0.8275862336158752,0.4255504310131073
41,0.942101240158081,0.1043621152639389,0.8643678426742554,0.3941876292228699
42,0.9428681135177612,0.10739799588918686,0.8540229797363281,0.4058639109134674
43,0.9459356069564819,0.09493593871593475,0.8183907866477966,0.49665236473083496
44,0.9428681135177612,0.09758195281028748,0.7954022884368896,0.6104922890663147
45,0.9072085618972778,0.18882884085178375,0.8551723957061768,0.5342450737953186
46,0.8976227045059204,0.18716926872730255,0.6873562932014465,1.0145591497421265
47,0.925230085849762,0.12101312726736069,0.8678160905838013,0.3308701515197754
48,0.9340490698814392,0.12166217714548111,0.8367816209793091,0.4674989879131317
49,0.9348159432411194,0.1168297752737999,0.8310344815254211,0.46645230054855347
50,0.9474693536758423,0.08505626767873764,0.8563218116760254,0.4056469202041626
51,0.949769914150238,0.09268590062856674,0.8517241477966309,0.3988739848136902
52,0.9474693536758423,0.08198507875204086,0.8597701191902161,0.3822709619998932
53,0.9520705342292786,0.08552815020084381,0.863218367099762,0.37400028109550476
54,0.9536042809486389,0.08658436685800552,0.8620689511299133,0.37106603384017944
55,0.9605061411857605,0.07465027272701263,0.8620689511299133,0.3678644597530365
56,0.9570552110671997,0.07543811202049255,0.863218367099762,0.3608243763446808
57,0.9574386477470398,0.08087120205163956,0.865517258644104,0.3641078770160675
58,0.9585889577865601,0.07293259352445602,0.8666666746139526,0.358224093914032
59,0.9635736346244812,0.06913342326879501,0.8689655065536499,0.3613380193710327
60,0.9658742547035217,0.0682176947593689,0.8689655065536499,0.3563004732131958
61,0.9597392678260803,0.07099001854658127,0.8678160905838013,0.35852307081222534
62,0.9651073813438416,0.06784679740667343,0.8724138140678406,0.355984628200531
63,0.9616564512252808,0.0708027184009552,0.8735632300376892,0.35561978816986084
64,0.9639570713043213,0.06838894635438919,0.8701149225234985,0.35109636187553406
65,0.9612730145454407,0.07015372812747955,0.8701149225234985,0.3496161103248596
66,0.9647239446640015,0.06840761005878448,0.8724138140678406,0.3502219021320343
67,0.9574386477470398,0.07036562263965607,0.8735632300376892,0.3488132655620575
68,0.9674080014228821,0.06333886831998825,0.8712643384933472,0.3481292426586151
69,0.9647239446640015,0.06099200248718262,0.8770114779472351,0.34562575817108154
70,0.9693251252174377,0.06354612112045288,0.8758620619773865,0.3437901735305786
71,0.9674080014228821,0.06236932426691055,0.8770114779472351,0.34540027379989624
72,0.9654908180236816,0.06694451719522476,0.8735632300376892,0.3470892906188965
73,0.9612730145454407,0.06719843298196793,0.8735632300376892,0.3457552194595337
74,0.9643405079841614,0.07057414948940277,0.8758620619773865,0.34566986560821533
75,0.9750766754150391,0.060581013560295105,0.8793103694915771,0.34417474269866943
76,0.9693251252174377,0.06186118349432945,0.8758620619773865,0.35139235854148865
77,0.9685583114624023,0.06194303184747696,0.8712643384933472,0.3510076105594635
78,0.967024564743042,0.06370826810598373,0.8781608939170837,0.3440428376197815
79,0.967024564743042,0.059043411165475845,0.8781608939170837,0.3452194333076477
80,0.9658742547035217,0.0603010319173336,0.8770114779472351,0.34388554096221924
81,0.9674080014228821,0.06264549493789673,0.8770114779472351,0.3447920083999634
82,0.9773772954940796,0.05831559747457504,0.8793103694915771,0.3466739058494568
83,0.9716257452964783,0.058359332382678986,0.8793103694915771,0.3443005681037903
84,0.9739263653755188,0.06184050813317299,0.8804597854614258,0.3433074951171875
85,0.9697085618972778,0.058342095464468,0.8781608939170837,0.343996524810791
86,0.9735429286956787,0.0635555312037468,0.8781608939170837,0.3472931385040283
87,0.9731594920158386,0.05374324694275856,0.8781608939170837,0.3386170268058777
88,0.9712423086166382,0.05711391195654869,0.8781608939170837,0.3412831127643585
89,0.9758435487747192,0.05294785276055336,0.8793103694915771,0.3448753356933594
90,0.9727760553359985,0.054957687854766846,0.8781608939170837,0.3427850902080536
91,0.9693251252174377,0.06142256408929825,0.8793103694915771,0.3438338339328766
92,0.9666411280632019,0.06031850725412369,0.8770114779472351,0.34260761737823486
93,0.9697085618972778,0.05426516383886337,0.8781608939170837,0.3425512909889221
94,0.970475435256958,0.056191783398389816,0.8804597854614258,0.34493252635002136
95,0.9658742547035217,0.05892327055335045,0.8816092014312744,0.34297168254852295
96,0.9735429286956787,0.054192397743463516,0.8793103694915771,0.3394796550273895
97,0.9739263653755188,0.05973656848073006,0.8781608939170837,0.3416973948478699
